iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x1406CBE60,LUIElement_UILongCountdownLayout,,0x1425BCF00,high,8.504,5.525,4 shared string literals (jaccard 0.80); 4 shared rare constants; struct_sim=0.87,"void __usercall(const LocalClientNum_t localClientNum@<ecx>, LUIElement *element@<rdx>, __int128 *__struct_ptr unitScale@<xmm2>, int deltaTime@<r9d>, __int128 *__struct_ptr _XMM6@<xmm6>, lua_State *luaVM)"
0x140EAAF60,bfx::TimerManager::WriteFrameTimers,,0x1429FD940,high,8.496,8.496,5 shared string literals (jaccard 1.00); struct_sim=1.00,"void __fastcall(bfx::TimerManager *this, bfx::LogDevice *pLogDevice)"
0x140768230,CG_ParseSound,,0x141BFE4E0,high,8.457,8.457,5 shared string literals (jaccard 0.71); struct_sim=0.76,"const char *__fastcall(LocalClientNum_t localClientNum, const char *line)"
0x1413AABA0,hkVisualDebugger::capture,,0x142C27A70,high,8.395,4.928,4 shared string literals (jaccard 1.00); 3 shared rare constants; struct_sim=0.93,"void __fastcall(hkVisualDebugger *this, hkMemoryTrack *outgoingMemory, hkMemoryTrack *incommingMemory)"
0x141348390,hkgpConvexHullImpl::decimateVertices,,0x1438FDAC0,high,8.383,8.383,3 shared string literals (jaccard 0.60); 7 shared rare constants; struct_sim=0.92,"char __usercall@<al>(hkgpConvexHullImpl *this@<rcx>, int numVerticesToKeep@<edx>, bool containment@<r8b>, bool useCgo@<r9b>, __int128 _XMM3@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>)"
0x140E7A570,stbi__process_scan_header,,0x143856EE0,high,8.36,8.36,5 shared string literals (jaccard 1.00); struct_sim=0.91,__int64 __fastcall(stbi__jpeg *z)
0x140F83D00,hkcdPlanarSolid::classifyPolygons,,0x1439C8E60,high,8.342,5.021,3 shared string literals (jaccard 1.00); 6 shared rare constants; struct_sim=0.89,"hkcdPlanarGeometry *__fastcall(hkcdPlanarSolid *this, hkcdPlanarGeometry *polySoup, hkcdPlanarGeometry *rootNodeId, const hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *origPolygonsIn, hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *insidePolygonsOut, hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *boundaryPolygonsOut, hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *outsidePolygonsOut, hkcdPlanarSolid::ArrayMgr *polyStorage, __int64)"
0x1413FE230,hknpStepConstraintJacobianProcess,,0x143A1C270,high,8.319,8.319,5 shared string literals (jaccard 1.00); struct_sim=0.88,"void __fastcall(hknpSimulationThreadContext *tl, hkBlockStream::Writer *solverTempsWriter, int iStep, int iMicroStep, int threadIdx, hknpJacobianGridType::Enum gridIndex, int gridEntryIndex, char cellA, char cellB, const hknpSolverStepInfo *solverStepInfo, hkMonitorStream *monitorStream)"
0x140E7A150,stbi__process_marker,,0x1438565D0,high,8.304,8.304,5 shared string literals (jaccard 0.56); struct_sim=0.77,"__int64 __fastcall(stbi__jpeg *z, int m)"
0x1410ED4A0,hknpBinaryBodyDebugEvent::printCommand,,0x1430241E0,high,8.3,8.3,"identical 34-instruction sequence, unique in both binaries; 2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=1.00","void __fastcall(hknpBinaryBodyDebugEvent *this, const hknpWorld *world, hkOstream *out)"
0x140B4FCF0,GScr_Main_StructuredDataPrintArgs,,0x14131CE70,high,8.22,5.761,5 shared string literals (jaccard 1.00); struct_sim=0.81,"void __usercall(scrContext_t *scrContext@<rcx>, const char *functionName@<rdx>, __int128 _XMM0@<xmm0>)"
0x141084490,hknpWorldEx::postSolve,,0x142E93E50,high,8.209,5.771,5 shared string literals (jaccard 0.62); 1 shared rare constant; struct_sim=0.79,"void __fastcall(hknpWorldEx *this, hknpSimulationThreadContext *tl)"
0x1412919D0,bdSocketRouter::processPacket,,0x143749450,high,8.065,4.235,5 shared string literals (jaccard 0.62); 1 shared rare constant; struct_sim=0.69,"__int64 __fastcall(bdSocketRouter *this, bdReference<bdAddrHandle> *addrHandle, bdAddr *realAddr, void *data, const unsigned int size, const unsigned int bytesTransferred, bool *receiving)"
0x14141A600,hkMonitorStreamAnalyzer_writeNodeRec,,0x142BA4180,high,7.954,7.954,5 shared string literals (jaccard 0.50); struct_sim=0.57,"void __usercall(hkOstream *outstream@<rcx>, const hkMonitorStreamAnalyzer::Node *node@<rdx>, int recDepth@<r8d>, __int128 *__struct_ptr factor@<xmm3>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM2@<xmm2>, __int128 *__struct_ptr _XMM5@<xmm5>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, hkArrayView<hkStringPtr> *ignoredNames, const hkMap<unsigned __int64,hkTuple<hkMonitorStreamAnalyzer::Node *,hkMonitorStreamAnalyzer::Node *,void,void,void,void,void,void>,hkMapOperations<unsigned __int64>,hkContainerHeapAllocator> *drawCallMappings, const hkArrayView<hkGpuTraceResult> *traceResults)"
0x140F1D0B0,HavokPhysicsFreeListMemorySystem::getMemoryStatistics,,0x141B8CD20,high,7.949,5.282,4 shared string literals (jaccard 1.00); 2 shared rare constants; struct_sim=0.90,"void __fastcall(HavokPhysicsFreeListMemorySystem *this, hkMemorySystem::MemoryStatistics *stats)"
0x140526F70,OnlineMatchmakerOmniscient::TaskLocalPlayerAddedToDW,,0x140E117E0,high,7.901,5.608,5 shared string literals (jaccard 0.62); struct_sim=0.85,"void __fastcall(OnlineMatchmakerOmniscient *this, GenericTask *task, eTaskManagerTaskState state)"
0x1403C5690,MarketingCommsManager::GetLanguageString,,0x140C2B4D0,high,7.9,4.383,"identical 81-instruction sequence, unique in both binaries; 2 shared string literals (jaccard 1.00); struct_sim=1.00",const char *__fastcall()
0x1411902E0,cff_get_cmap_info,,0x1430C87D0,high,7.9,4.805,"identical 37-instruction sequence, unique in both binaries; 2 shared string literals (jaccard 1.00); struct_sim=1.00","__int64 __fastcall(FT_CharMapRec_ *charmap, TT_CMapInfo_ *cmap_info)"
0x1412908C9,bdSocketRouter::init,,0x143745C60,high,7.87,3.958,5 shared string literals (jaccard 0.56); 1 shared rare constant; struct_sim=0.61,"_BOOL8 __fastcall(bdSocketRouter *this, bdSocket *socket, const bdReference<bdCommonAddr> localCommonAddr, const bdSocketRouterConfig *config)"
0x141280F94,bdGetHostByName::start,,0x143723050,high,7.854,5.873,5 shared string literals (jaccard 0.56); 1 shared rare constant; struct_sim=0.60,"bool __fastcall(bdGetHostByName *this, const char *hostname, bdGetHostByNameConfig config)"
0x140527320,OnlineMatchmakerOmniscient::TaskShutdownMatchmaking,,0x140E11C40,high,7.849,5.46,5 shared string literals (jaccard 0.50); struct_sim=0.90,"void __fastcall(OnlineMatchmakerOmniscient *this, GenericTask *task, eTaskManagerTaskState state)"
0x14BB2603B,bdUnicastConnection::handleShutdown,,0x143A82490,high,7.832,5.263,5 shared string literals (jaccard 0.62); struct_sim=0.80,"char __fastcall(bdUnicastConnection *this, bdReference<bdChunk> *__formal)"
0x1404755E0,AIScriptedInterface::CalculateSharpTurnExitAnim,,0x140C71AE0,high,7.803,7.803,5 shared string literals (jaccard 0.62); struct_sim=0.79,"bool __usercall@<al>(AIScriptedInterface *this@<rcx>, int *angleIndices@<rdx>, unsigned int angleIndexCount@<r8d>, scr_string_t animsetName@<r9d>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, scr_string_t stateName, const char *prefix, const char *suffix, scr_anim_t *outAnim, int *outAngleIndex, int *outAnimEntryIndex)"
0x14C2562C6,bdUnicastConnection::handleShutdownAck,,0x143A82620,high,7.742,5.458,5 shared string literals (jaccard 0.71); struct_sim=0.69,"char __fastcall(bdUnicastConnection *this, bdReference<bdChunk> *__formal)"
0x140529040,OnlineMatchmakerOmniscient::WriteFiltersJSON,,0x140E16FC0,high,7.686,5.478,5 shared string literals (jaccard 0.71); struct_sim=0.65,"bool __fastcall(OnlineMatchmakerOmniscient *this, bdJSONSerializer *jsonSerializer)"
0x1404E5500,LUI_LuaCall_LUIElement_SetupOnEntityElementSpawner_impl,,0x1425E7D40,high,7.672,7.672,5 shared string literals (jaccard 0.50); struct_sim=0.78,"__int64 __usercall@<rax>(lua_State *const luaVM@<rcx>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM6@<xmm6>)"
0x141260112,bdUno::validateFields,,0x14365C4E0,high,7.666,5.318,5 shared string literals (jaccard 0.62); struct_sim=0.69,"char __fastcall(bdUno *this, const char *fields)"
0x1404410A0,NAV_GetModifierFlagsFromString,,0x140D6F700,high,7.65,3.481,3 shared string literals (jaccard 1.00); 4 shared rare constants; struct_sim=0.97,__int64 __fastcall(const char *flagString)
0x140FB9C10,hknpCompoundShape::buildBoundingVolume,,0x142E1AB80,high,7.64,7.64,3 shared string literals (jaccard 0.75); 5 shared rare constants; struct_sim=0.86,"void __usercall(hknpCompoundShape *this@<rcx>, hknpCompoundShapeBoundingVolumeType::Enum bvType@<edx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>)"
0x14011D710,CG_ParseAnglesToken,,0x141BE6180,high,7.637,4.533,caller set agrees: 4/4 mapped callers (jaccard 1.00); 1 shared rare constant; struct_sim=0.60,"__int64 __usercall@<rax>(const char *matchPrefix@<rcx>, const char *token@<rdx>, const char *tokenValue@<r8>, vec3_t *outAngles@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>)"
0x14B4A6924,bdDTLSAssociation::pump,,0x14373F990,high,7.629,5.155,5 shared string literals (jaccard 0.56); struct_sim=0.72,"void __usercall(bdDTLSAssociation *this@<rcx>, __int128 _XMM0@<xmm0>)"
0x14B44E419,bdMatchScheduler::getScheduledMatch,,0x14366C610,high,7.614,5.142,5 shared string literals (jaccard 0.56); struct_sim=0.71,"bdReference<bdRemoteTask> *__fastcall(bdMatchScheduler *this, bdReference<bdRemoteTask> *result, unsigned __int64 matchID, bdScheduledMatchInfo *scheduledMatchInfo)"
0x14BE742D3,bdContentStreaming::_batchDownloadFile,,0x1436194A0,high,7.583,7.583,5 shared string literals (jaccard 0.56); struct_sim=0.69,"bdReference<bdRemoteTask> *__fastcall(bdContentStreaming *this, bdReference<bdRemoteTask> *result, unsigned int index)"
0x14B5A346A,bdMLG::isUserRegistered,,0x143672410,high,7.563,5.105,5 shared string literals (jaccard 0.50); struct_sim=0.71,"bdReference<bdRemoteTask> *__fastcall(bdMLG *this, bdReference<bdRemoteTask> *result, bdBoolResult *const isRegistered)"
0x141084130,hknpWorldEx::preSolve,,0x142E947D0,high,7.505,4.677,4 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.87,"void __fastcall(hknpWorldEx *this, hknpSimulationThreadContext *tl)"
0x14141AC10,printSingleNodeValues,,0x142BA6DC0,high,7.489,7.489,4 shared string literals (jaccard 1.00); struct_sim=0.73,"void __usercall(hkOstream *outstream@<rcx>, __int128 *__struct_ptr maxMem@<xmm1>, const hkMonitorStreamAnalyzer::Node *node@<r8>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM4@<xmm4>, __int128 *__struct_ptr _XMM5@<xmm5>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>)"
0x14BCB874F,bdLoginQueueRecord::deserialize,,0x1436E7590,high,7.463,7.463,5 shared string literals (jaccard 0.50); struct_sim=0.64,"_BOOL8 __fastcall(bdLoginQueueRecord *this, bdJSONDeserializer *responseJSON)"
0x140BFC280,AnimTreeParser_ParseNode,,0x141513AF0,high,7.377,4.269,1 shared string literal; callee set agrees: 4/4 mapped callees (jaccard 1.00); struct_sim=0.71,"char __usercall@<al>(scrContext_t *scrContext@<rcx>, AnimTreeParser_State *parser@<rdx>, unsigned int parentNode@<r8d>, scr_string_t nodeName@<r9d>, __int128 *@<xmm0>, unsigned int inheritedFlags, XAnimSyncGroupID inheritedSyncGroup, const char *baseAssetName, unsigned int inheritedLOD)"
0x141083EF0,hknpWorldEx::postCollide,,0x142E93C70,high,7.376,4.362,4 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.78,"void __fastcall(hknpWorldEx *this, hknpSimulationThreadContext *tl)"
0x140B59E40,GScr_MainMP_SpawnFXForClient,,0x1413285E0,high,7.359,3.334,4 shared string literals (jaccard 0.57); 2 shared rare constants; struct_sim=0.79,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM9@<xmm9>)"
0x141191500,cf2_decoder_parse_charstrings,,0x1430C9E40,high,7.334,7.334,callee set agrees: 5/5 mapped callees (jaccard 1.00); struct_sim=0.96,"__int64 __fastcall(CFF_Decoder_ *decoder, char *charstring_base, unsigned int charstring_len)"
0x141196EB0,cff_parse_fixed_dynamic,,0x1430D0DE0,high,7.3,7.3,"identical 54-instruction sequence, unique in both binaries; 1 mapped callee(s) in common; 1 shared matched global; struct_sim=1.00","int __fastcall(char **d, int *scaling)"
0x14141AD20,printStatisticsByType,,0x142BA70D0,high,7.296,4.65,3 shared string literals (jaccard 1.00); 2 shared rare constants; struct_sim=0.86,"void __usercall(hkOstream *outstream@<rcx>, hkMonitorStreamAnalyzer::Node *rootNode@<rdx>, __int128 *__struct_ptr maxImportance@<xmm2>, __int128 *@<xmm0>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *@<xmm8>)"
0x140E83C00,inflate_fast,,0x1437D12E0,high,7.292,7.292,3 shared string literals (jaccard 1.00); 3 shared rare constants; struct_sim=0.99,"void __fastcall(z_stream_s *strm, unsigned int start)"
0x1409CE6B0,Party_PlayCountdownSound,,0x141144270,high,7.281,7.281,4 shared string literals (jaccard 1.00); struct_sim=0.99,void __fastcall(const int countdownTimer)
0x140AC9000,Path_AStarAlgorithm_CustomSearchInfo_FindPath_,,0x1411BE3A0,high,7.264,0.989,callee set agrees: 5/5 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.78,"__int64 __usercall@<rax>(PathFindInput *pathFindInput@<rcx>, team_t eTeam@<edx>, int bIncludeGoalInPath@<r8d>, CustomSearchInfo_FindPath *custom@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM3@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, __int128 *@<xmm12>, __int128 *@<xmm13>, __int128 *@<xmm14>, __int128 *@<xmm15>)"
0x140B5A6C0,GScr_MainMP_PlayLoopedFX,,0x141328E30,high,7.254,1.366,4 shared string literals (jaccard 0.67); 1 shared matched global; struct_sim=0.86,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM0@<xmm0>, __int128 _XMM2@<xmm2>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>)"
0x1411A52B0,afm_parse_kern_pairs,,0x1430E2970,high,7.24,7.24,callee set agrees: 4/4 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.96,__int64 __fastcall(AFM_ParserRec_ *parser)
0x1413AAEB0,hkVisualDebugger::shutdown,,0x142C2A5A0,high,7.231,4.546,4 shared string literals (jaccard 0.80); 1 shared rare constant; struct_sim=0.82,"void __usercall(hkVisualDebugger *this@<rcx>, __int64@<rdx>, __int128 _XMM2@<xmm2>)"
0x140615FB0,LUI_CoD_QueueInputEvent,,0x1424515D0,high,7.211,4.284,4 shared string literals (jaccard 0.80); 1 shared rare constant; struct_sim=0.81,"bool __fastcall(int controllerIndex, const char *buttonName, bool down, const char *qualifier, bool resetInputs)"
0x140345EA0,LiveStorage_StatAliensPrestigeReset,,0x141A39EE0,high,7.194,4.707,4 shared string literals (jaccard 0.57); 1 shared rare constant; struct_sim=0.95,"void __fastcall(int controllerIndex, int rank)"
0x1406104A0,LUI_Obituary_WeaponAndMOD,,0x142441F10,high,7.175,0.794,4 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.87,"void __fastcall(int controllerIndex, int attacker, int victim, const GfxImage *weaponHandle, const GfxImage *MODHandle, bool flip, int ratio, lua_State *luaVM)"
0x1410D1BE0,_anonymous_namespace_::hknpMultithreadedSimulationEx::finalizeSolving,,0x142F839E0,high,7.175,4.294,4 shared string literals (jaccard 0.57); 2 shared rare constants; struct_sim=0.67,"void __fastcall(hknpSimulationContext *simulationContext, hknpSimulationThreadContext *threadContext, hknpSimulationThreadContext *)"
0x1412923C0,bdSocketRouter::pump,,0x14374A160,high,7.127,4.123,4 shared string literals (jaccard 0.57); 1 shared rare constant; struct_sim=0.90,void __fastcall(bdSocketRouter *this)
0x1411C3970,lj_cf_coroutine_status,,0x14381FD40,high,7.098,4.747,4 shared string literals (jaccard 1.00); struct_sim=0.87,__int64 __fastcall(lua_State *L)
0x140E26880,R_InitCachedShadowBuffers,,0x142326700,high,7.095,7.095,4 shared string literals (jaccard 1.00); struct_sim=0.86,void(void)
0x140CD0B90,GetUnboundDirectiveString,,0x14278A400,high,7.082,7.082,4 shared string literals (jaccard 1.00); struct_sim=0.85,"char __fastcall(LocalClientNum_t localClientNum, const char *directive, char *result)"
0x1405EBAE0,Nav_InitializeObjLists,,0x140FBC040,high,7.055,5.123,4 shared string literals (jaccard 0.57); 1 shared rare constant; struct_sim=0.86,scr_string_t()
0x1411C55D0,lj_cf_os_time,,0x143826F20,high,7.046,7.046,4 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.79,"__int64 __usercall@<rax>(lua_State *L@<rcx>, __int128 _XMM1@<xmm1>)"
